864|321|185|103|3|3|каждую
865|322|185|21|1|5|каждую
866|323|185|128|1|5|каждую
867|324|185|109|1|3|нечётная
868|325|185|61|2|5|каждую
869|326|185|121|2|4|каждую
870|327|185|72|4|4|нечётная
871|328|185|39|3|2|каждую
872|329|185|14|4|1|чётная
873|330|185|126|1|7|каждую
874|321|186|15|6|2|каждую
875|322|186|12|2|3|каждую
876|323|186|80|5|1|каждую
877|324|186|63|2|2|чётная
878|325|186|40|2|5|каждую
879|326|186|50|1|7|каждую
880|327|186|74|6|3|каждую
881|328|186|93|6|1|нечётная
882|329|186|38|1|6|чётная
883|330|186|83|5|1|чётная
884|331|187|105|6|6|чётная
885|332|187|59|4|7|каждую
886|333|187|75|6|6|каждую
887|334|187|24|6|5|каждую
888|335|187|78|5|2|каждую
889|336|187|27|5|5|каждую
890|337|187|35|6|3|каждую
891|338|187|31|1|7|чётная
892|339|187|74|1|1|каждую
893|340|187|118|4|6|каждую
894|341|187|95|3|4|нечётная
895|342|187|12|6|7|каждую
896|331|188|81|3|3|каждую
897|332|188|34|5|2|каждую
898|333|188|92|1|7|каждую
899|334|188|60|4|5|каждую
900|335|188|65|4|4|каждую
901|336|188|17|6|5|каждую
902|337|188|20|4|1|нечётная
903|338|188|113|4|7|каждую
904|339|188|79|2|6|нечётная
905|340|188|61|2|5|каждую
906|341|188|95|1|1|каждую
907|342|188|86|5|1|каждую
908|331|189|8|6|4|каждую
909|332|189|104|5|3|каждую
910|333|189|63|5|7|каждую
911|334|189|100|1|5|каждую
912|335|189|106|6|3|чётная
913|336|189|58|2|3|чётная
914|337|189|69|4|1|нечётная
915|338|189|82|3|3|чётная
916|339|189|84|5|5|нечётная
917|340|189|38|2|5|каждую
918|341|189|52|4|5|каждую
919|342|189|12|1|3|чётная
920|331|190|89|6|4|чётная
921|332|190|77|5|6|каждую
922|333|190|56|4|5|каждую
923|334|190|35|4|2|каждую
924|335|190|38|4|2|каждую
925|336|190|37|6|2|каждую
926|337|190|104|3|4|чётная
927|338|190|31|3|1|каждую
928|339|190|48|5|2|каждую
929|340|190|55|4|3|каждую
930|341|190|70|6|1|каждую
931|342|190|67|5|7|каждую
932|343|191|17|2|5|каждую
933|344|191|103|2|3|нечётная
934|345|191|54|3|4|нечётная
935|346|191|51|2|2|каждую
936|347|191|115|5|3|каждую
937|348|191|31|6|7|нечётная
938|349|191|57|1|1|каждую
939|343|192|60|3|1|каждую
940|344|192|75|4|2|каждую
941|345|192|20|5|5|нечётная
942|346|192|50|1|7|чётная
943|347|192|60|6|7|каждую
944|348|192|117|6|7|нечётная
945|349|192|125|2|7|каждую
946|343|193|99|3|4|нечётная
947|344|193|10|4|5|чётная
948|345|193|22|5|4|нечётная
949|346|193|6|4|6|чётная
950|347|193|64|3|1|нечётная
951|348|193|6|4|7|нечётная
952|349|193|123|4|3|нечётная
953|343|194|5|3|2|каждую
954|344|194|48|6|5|нечётная
955|345|194|65|1|5|нечётная
956|346|194|63|1|7|каждую
957|347|194|63|3|6|каждую
958|348|194|75|2|3|каждую
959|349|194|19|4|1|каждую
960|350|195|42|6|6|нечётная
961|351|195|56|5|1|чётная
962|352|195|84|3|7|каждую
963|350|196|34|2|1|каждую
964|351|196|127|4|7|каждую
965|352|196|118|2|7|каждую
966|350|197|48|2|3|каждую
967|351|197|55|4|2|каждую
968|352|197|76|4|5|каждую
