13382|12870|5|2023-05-31|1
13383|12871|3|2024-05-11|1
13384|12872|3|2022-10-26|1
13385|12873|3|2025-09-04|1
13386|12874|5|2025-03-23|1
13387|12875|4|2022-02-17|1
13388|12876|3|2024-06-27|1
13389|12877|2|2025-05-09|1
13390|12878|4|2024-02-09|1
13391|12879|5|2022-02-10|1
13392|12880|2|2022-06-14|1
13393|12880|4|2022-07-10|2
13394|12881|4|2025-07-19|1
13395|12882|5|2024-08-10|1
13396|12883|5|2023-03-03|1
13397|12884|5|2024-07-30|1
13398|12885|4|2023-03-03|1
13399|12886|3|2024-10-26|1
13400|12887|5|2022-11-04|1
13401|12888||2022-04-10|1
13402|12889|4|2025-06-09|1
13403|12890|5|2022-11-12|1
13404|12891|4|2022-06-21|1
13405|12892|4|2025-03-08|1
13406|12893|4|2025-08-04|1
13407|12894|3|2025-05-08|1
13408|12895|2|2024-09-16|1
13409|12895|3|2024-10-15|2
13410|12896|5|2022-11-12|1
13411|12897|3|2025-10-22|1
13412|12898|5|2022-11-29|1
13413|12899|4|2022-05-22|1
13414|12900|2|2025-07-02|1
13415|12901|3|2024-10-10|1
13416|12902|4|2023-01-15|1
13417|12903|4|2024-05-12|1
13418|12904|4|2025-10-14|1
13419|12905|5|2025-06-15|1
13420|12906|5|2022-08-05|1
13421|12907|5|2023-04-19|1
13422|12908|3|2024-11-16|1
13423|12909|5|2025-12-12|1
13424|12910|3|2023-08-29|1
13425|12911|4|2024-04-13|1
13426|12912|4|2025-11-24|1
13427|12913|4|2025-02-01|1
13428|12914|3|2023-12-18|1
13429|12915|4|2024-04-21|1
13430|12916|4|2025-09-26|1
13431|12917|5|2024-12-22|1
13432|12918|4|2024-10-22|1
13433|12919|3|2024-03-03|1
13434|12920|3|2024-01-29|1
13435|12921||2025-12-12|1
13436|12922|5|2023-11-21|1
13437|12923|3|2024-11-15|1
13438|12924|5|2023-08-21|1
13439|12925|3|2023-04-13|1
13440|12926|5|2022-10-26|1
13441|12927|5|2023-06-24|1
13442|12928||2023-08-26|1
13443|12929|5|2022-08-18|1
13444|12930|5|2023-09-17|1
13445|12931||2023-05-16|1
13446|12932|3|2023-12-02|1
13447|12933|4|2024-06-25|1
13448|12934|4|2026-01-08|1
13449|12935|5|2024-08-15|1
13450|12936|3|2025-06-26|1
13451|12937|5|2024-10-06|1
13452|12938|4|2025-03-09|1
13453|12939|5|2023-10-19|1
13454|12940|5|2022-04-02|1
13455|12941|3|2023-12-27|1
13456|12942|4|2023-04-19|1
13457|12943|4|2022-07-17|1
13458|12944|4|2025-01-04|1
13459|12945|4|2025-07-22|1
13460|12946|5|2024-10-28|1
13461|12947|5|2024-03-31|1
13462|12948|5|2022-03-24|1
13463|12949||2022-08-22|1
13464|12950|5|2023-04-06|1
13465|12951|2|2025-06-08|1
13466|12951|3|2025-06-20|2
13467|12952|4|2024-04-11|1
13468|12953|3|2023-06-19|1
13469|12954||2025-09-10|1
13470|12955|5|2025-07-29|1
13471|12956|5|2024-11-27|1
13472|12957|5|2025-11-21|1
13473|12958|5|2025-10-08|1
13474|12959|4|2022-02-19|1
13475|12960|3|2025-02-01|1
13476|12961|5|2023-05-16|1
13477|12962|4|2023-02-11|1
13478|12963|3|2024-09-12|1
13479|12964|5|2023-11-27|1
13480|12965|3|2022-09-14|1
13481|12966|3|2022-05-02|1
13482|12967|5|2022-08-12|1
13483|12968|4|2025-08-25|1
13484|12969|4|2023-07-29|1
13485|12970|5|2022-12-26|1
13486|12971|4|2025-07-26|1
13487|12972|5|2022-07-21|1
13488|12973|4|2022-07-03|1
13489|12974|2|2023-04-03|1
13490|12975|3|2025-11-26|1
13491|12976|4|2025-02-12|1
13492|12977|5|2023-12-08|1
13493|12978|4|2024-11-04|1
13494|12979|4|2024-01-10|1
13495|12980|4|2023-11-09|1
13496|12981|3|2024-01-01|1
13497|12982|5|2025-04-10|1
13498|12983|4|2023-02-10|1
13499|12984|4|2025-03-25|1
13500|12985|5|2022-03-15|1
13501|12986|4|2023-06-05|1
13502|12987|4|2022-08-16|1
13503|12988|3|2023-08-23|1
13504|12989|4|2023-10-26|1
13505|12990|4|2024-07-20|1
13506|12991|4|2023-05-29|1
13507|12992|5|2024-12-28|1
13508|12993|3|2023-09-21|1
13509|12994||2023-02-25|1
13510|12995|5|2022-03-20|1
13511|12996|4|2024-10-02|1
13512|12997|4|2025-07-23|1
13513|12998|2|2023-07-18|1
13514|12998|3|2023-07-31|2
13515|12999|3|2023-10-18|1
13516|13000|4|2025-12-05|1
13517|13001|3|2025-10-06|1
13518|13002|4|2024-08-15|1
13519|13003|3|2022-10-08|1
13520|13004|5|2025-07-16|1
13521|13005|5|2025-11-22|1
13522|13006|3|2023-05-05|1
13523|13007|5|2023-05-03|1
13524|13008|4|2024-11-15|1
13525|13009|4|2025-02-18|1
13526|13010|4|2024-02-09|1
13527|13011|4|2025-10-29|1
13528|13012|4|2022-07-10|1
13529|13013|3|2025-12-17|1
13530|13014|3|2023-12-15|1
13531|13015|5|2025-08-09|1
13532|13016|4|2022-02-28|1
13533|13017|5|2025-03-01|1
13534|13018|4|2024-04-29|1
13535|13019|5|2023-08-21|1
13536|13020|3|2022-12-15|1
13537|13021|4|2023-09-24|1
13538|13022|4|2022-09-21|1
13539|13023|3|2022-08-27|1
13540|13024|4|2023-06-01|1
13541|13025|4|2023-11-20|1
13542|13026|3|2024-08-11|1
13543|13027|4|2022-10-20|1
13544|13028|5|2024-07-13|1
13545|13029|5|2022-12-29|1
13546|13030|3|2023-05-14|1
13547|13031|4|2024-04-17|1
13548|13032|2|2023-06-15|1
13549|13033|5|2022-10-17|1
13550|13034|5|2022-10-01|1
13551|13035|3|2025-10-19|1
13552|13036|5|2023-01-16|1
13553|13037|5|2025-03-07|1
13554|13038|3|2022-12-30|1
13555|13039|4|2022-11-04|1
13556|13040|4|2023-05-14|1
13557|13041|3|2022-12-30|1
13558|13042|4|2024-12-19|1
13559|13043|4|2023-12-27|1
13560|13044|3|2023-12-18|1
13561|13045|4|2024-05-22|1
13562|13046|5|2023-08-23|1
13563|13047|4|2022-08-27|1
13564|13048||2025-05-18|1
13565|13049|4|2024-12-13|1
13566|13050|5|2024-04-25|1
13567|13051|3|2023-10-14|1
13568|13052|3|2022-07-09|1
13569|13053|5|2024-12-17|1
13570|13054|5|2023-05-22|1
13571|13055|5|2025-04-27|1
13572|13056|2|2024-11-29|1
13573|13056|3|2024-12-13|2
13574|13057|4|2023-04-30|1
13575|13058||2024-01-20|1
13576|13059|4|2023-12-11|1
13577|13060|3|2022-03-09|1
13578|13061|4|2022-09-24|1
13579|13062|2|2024-03-18|1
13580|13062|4|2024-04-12|2
13581|13063|4|2023-10-19|1
13582|13064||2022-02-01|1
13583|13065|5|2025-01-05|1
13584|13066|2|2024-01-06|1
13585|13067|3|2025-05-29|1
13586|13068|4|2024-08-27|1
13587|13069|3|2023-02-06|1
13588|13070|3|2022-01-16|1
13589|13071|3|2023-03-20|1
13590|13072|4|2024-01-17|1
13591|13073|5|2024-05-04|1
13592|13074|4|2025-03-23|1
13593|13075|4|2022-06-04|1
13594|13076|4|2022-04-30|1
13595|13077|3|2024-12-01|1
13596|13078|3|2025-04-20|1
13597|13079|4|2022-01-19|1
13598|13080|4|2024-11-09|1
13599|13081|5|2023-09-27|1
13600|13082|3|2022-06-30|1
13601|13083|5|2022-12-14|1
13602|13084|5|2025-02-03|1
13603|13085|4|2025-09-25|1
13604|13086|3|2023-04-07|1
13605|13087|5|2022-06-06|1
13606|13088|3|2024-04-17|1
13607|13089|4|2024-02-07|1
13608|13090|2|2025-04-16|1
13609|13091|3|2024-01-28|1
13610|13092|4|2023-09-18|1
13611|13093|5|2024-12-28|1
13612|13094|5|2025-02-04|1
13613|13095|4|2025-01-29|1
13614|13096|4|2023-07-30|1
13615|13097|4|2024-01-05|1
13616|13098|4|2025-12-01|1
13617|13099|3|2024-12-29|1
13618|13100|5|2023-01-26|1
13619|13101|3|2023-11-05|1
13620|13102|4|2025-11-03|1
13621|13103|3|2024-09-12|1
13622|13104|2|2025-06-24|1
13623|13104|3|2025-07-11|2
13624|13105|3|2022-08-09|1
13625|13106|3|2025-03-26|1
13626|13107|5|2023-05-29|1
13627|13108|4|2024-01-07|1
13628|13109|5|2022-11-26|1
13629|13110|2|2025-06-07|1
13630|13111|5|2025-04-03|1
13631|13112|3|2025-02-05|1
13632|13113|4|2024-05-16|1
13633|13114|2|2022-10-23|1
13634|13114|4|2022-11-05|2
13635|13115|4|2025-03-21|1
13636|13116|5|2022-12-18|1
13637|13117|4|2023-05-08|1
13638|13118|5|2022-10-13|1
13639|13119|5|2023-12-07|1
13640|13120|3|2025-01-02|1
13641|13121||2024-10-16|1
13642|13122|5|2025-06-30|1
13643|13123|5|2024-08-11|1
13644|13124||2025-02-07|1
13645|13125|4|2026-01-07|1
13646|13126|4|2022-11-23|1
13647|13127|2|2025-10-28|1
13648|13127|4|2025-11-16|2
13649|13128|5|2023-01-01|1
13650|13129|5|2024-01-13|1
13651|13130|3|2025-08-11|1
13652|13131|3|2022-08-31|1
13653|13132|5|2022-09-15|1
13654|13133|4|2024-07-19|1
13655|13134|3|2023-09-10|1
13656|13135|5|2023-05-29|1
13657|13136|5|2022-01-19|1
13658|13137|5|2025-01-05|1
13659|13138||2024-12-20|1
13660|13139|3|2024-07-18|1
13661|13140|4|2025-07-10|1
13662|13141|5|2025-08-15|1
13663|13142|2|2023-11-03|1
13664|13143|5|2023-12-12|1
13665|13144|4|2023-09-11|1
13666|13145|5|2024-09-16|1
13667|13146|4|2024-04-22|1
13668|13147|4|2023-01-05|1
13669|13148|4|2022-12-05|1
13670|13149|4|2023-02-18|1
13671|13150|4|2024-06-17|1
13672|13151|5|2025-08-22|1
13673|13152|5|2023-11-14|1
13674|13153|2|2023-05-13|1
13675|13153|4|2023-05-30|2
13676|13154||2025-08-26|1
13677|13155|4|2022-06-13|1
13678|13156|4|2024-01-20|1
13679|13157|4|2024-06-26|1
13680|13158|3|2024-12-01|1
13681|13159|4|2023-06-29|1
13682|13160|3|2022-06-15|1
13683|13161|3|2024-01-31|1
13684|13162|4|2025-08-06|1
13685|13163|3|2022-04-23|1
13686|13164|4|2025-08-28|1
13687|13165|5|2024-12-07|1
13688|13166|5|2025-06-14|1
13689|13167|4|2025-04-12|1
13690|13168|4|2024-11-07|1
13691|13169|3|2024-06-24|1
13692|13170|4|2022-08-23|1
13693|13171|5|2022-12-08|1
13694|13172|4|2022-12-01|1
13695|13173||2025-06-23|1
13696|13174|4|2024-06-05|1
13697|13175|2|2022-06-30|1
13698|13175|4|2022-07-21|2
13699|13176|2|2022-02-11|1
13700|13176|4|2022-02-25|2
13701|13177|5|2022-12-24|1
13702|13178|3|2023-06-07|1
13703|13179|3|2025-01-10|1
13704|13180|4|2024-07-14|1
13705|13181|4|2022-06-06|1
13706|13182|4|2022-11-03|1
13707|13183|5|2024-07-12|1
13708|13184|5|2024-12-13|1
13709|13185|3|2024-04-13|1
13710|13186|3|2025-06-27|1
13711|13187|5|2022-07-07|1
13712|13188|3|2025-12-31|1
13713|13189|5|2024-12-10|1
13714|13190|4|2024-09-26|1
13715|13191|3|2022-03-04|1
13716|13192|4|2025-11-26|1
13717|13193|4|2025-02-12|1
13718|13194|4|2023-09-13|1
13719|13195|4|2025-03-07|1
13720|13196|5|2024-02-22|1
13721|13197|4|2025-01-05|1
13722|13198|4|2024-11-23|1
13723|13199|4|2024-07-08|1
13724|13200|4|2023-02-08|1
13725|13201|3|2023-08-03|1
13726|13202|4|2023-07-26|1
13727|13203|5|2025-02-19|1
13728|13204||2024-02-22|1
13729|13205|5|2022-06-27|1
13730|13206|3|2023-12-01|1
13731|13207|4|2024-12-02|1
13732|13208|5|2022-10-28|1
13733|13209||2024-10-21|1
13734|13210|3|2023-07-02|1
13735|13211|4|2024-06-02|1
13736|13212|5|2022-09-22|1
13737|13213|5|2023-12-10|1
13738|13214|5|2022-11-30|1
13739|13215|5|2024-10-06|1
13740|13216|3|2025-02-11|1
13741|13217|4|2023-01-30|1
13742|13218|4|2022-03-12|1
13743|13219|4|2024-12-23|1
13744|13220|3|2025-10-18|1
13745|13221|4|2024-10-17|1
13746|13222|3|2022-10-15|1
13747|13223|3|2024-05-01|1
13748|13224|4|2025-01-13|1
13749|13225|4|2025-11-15|1
13750|13226|3|2025-09-22|1
13751|13227||2023-08-12|1
13752|13228|4|2022-11-21|1
13753|13229|5|2025-08-24|1
13754|13230|5|2022-05-12|1
13755|13231|3|2022-03-14|1
13756|13232|4|2025-05-23|1
13757|13233|3|2023-05-14|1
13758|13234|5|2025-02-21|1
13759|13235|5|2024-04-01|1
13760|13236|4|2023-10-29|1
13761|13237|5|2025-11-26|1
13762|13238|3|2022-01-21|1
13763|13239|4|2022-10-12|1
13764|13240|4|2023-09-16|1
13765|13241|4|2025-05-19|1
13766|13242||2024-03-20|1
13767|13243|4|2026-01-10|1
13768|13244|4|2022-02-10|1
13769|13245|5|2022-08-25|1
13770|13246|4|2024-10-31|1
13771|13247|4|2022-08-29|1
13772|13248||2025-07-15|1
13773|13249|5|2023-11-03|1
13774|13250|3|2023-09-14|1
13775|13251|3|2022-10-05|1
13776|13252|5|2025-11-30|1
13777|13253|5|2022-04-02|1
13778|13254|3|2024-05-26|1
13779|13255|5|2024-07-24|1
13780|13256|3|2023-06-07|1
13781|13257|5|2024-12-05|1
13782|13258|3|2023-12-15|1
13783|13259|4|2022-11-21|1
13784|13260|3|2023-03-06|1
13785|13261|5|2023-09-28|1
13786|13262|4|2024-09-20|1
13787|13263|4|2023-12-16|1
13788|13264|4|2023-08-25|1
13789|13265|2|2022-04-14|1
13790|13265|4|2022-05-10|2
13791|13266|4|2022-05-30|1
13792|13267|5|2024-08-19|1
13793|13268|3|2022-10-20|1
13794|13269|4|2025-03-11|1
13795|13270|4|2025-09-14|1
13796|13271|4|2024-09-26|1
13797|13272|4|2023-02-19|1
13798|13273|3|2022-03-30|1
13799|13274|5|2022-10-01|1
13800|13275|3|2024-06-11|1
13801|13276|4|2023-01-17|1
13802|13277|3|2023-11-29|1
13803|13278|4|2025-10-01|1
13804|13279|4|2024-11-24|1
13805|13280|4|2023-02-13|1
13806|13281|4|2024-06-03|1
13807|13282|3|2023-04-10|1
13808|13283|5|2022-09-22|1
13809|13284|5|2023-12-25|1
13810|13285|4|2023-02-27|1
13811|13286|4|2022-09-21|1
13812|13287|5|2023-11-01|1
13813|13288|3|2022-02-01|1
13814|13289|4|2022-06-02|1
13815|13290|3|2024-11-19|1
13816|13291|4|2025-07-04|1
13817|13292|4|2024-04-25|1
13818|13293|3|2022-08-17|1
13819|13294|4|2022-05-31|1
13820|13295|3|2024-02-19|1
13821|13296|4|2022-05-12|1
13822|13297|5|2023-10-25|1
13823|13298|5|2023-06-08|1
13824|13299|4|2022-09-26|1
13825|13300|4|2024-12-20|1
13826|13301|3|2023-07-23|1
13827|13302|5|2025-06-12|1
13828|13303|5|2025-12-04|1
13829|13304|5|2023-10-30|1
13830|13305|5|2024-06-29|1
13831|13306|4|2022-02-10|1
13832|13307|4|2023-06-01|1
13833|13308|2|2023-04-02|1
13834|13308|3|2023-04-26|2
13835|13309|3|2023-06-17|1
13836|13310|3|2025-05-21|1
13837|13311|4|2023-06-01|1
13838|13312||2024-06-22|1
13839|13313|3|2023-03-16|1
13840|13314|5|2022-09-01|1
13841|13315|3|2024-05-27|1
13842|13316|4|2023-04-22|1
13843|13317|4|2024-01-23|1
13844|13318|2|2023-05-16|1
13845|13319|4|2022-03-16|1
13846|13320|4|2023-05-26|1
13847|13321|4|2023-01-20|1
13848|13322|3|2025-02-15|1
13849|13323|4|2024-04-26|1
13850|13324|3|2023-05-31|1
13851|13325|5|2023-12-06|1
13852|13326|5|2024-05-12|1
13853|13327|5|2022-01-18|1
13854|13328|4|2025-08-27|1
13855|13329|3|2023-01-20|1
13856|13330|4|2025-03-14|1
13857|13331|5|2023-12-04|1
13858|13332|3|2022-03-06|1
13859|13333|4|2023-10-12|1
13860|13334|3|2025-12-27|1
13861|13335|5|2025-07-10|1
13862|13336|5|2024-12-22|1
13863|13337|5|2022-04-19|1
13864|13338|3|2023-05-02|1
13865|13339|5|2023-03-03|1
13866|13340|3|2023-07-20|1
13867|13341|3|2022-07-21|1
13868|13342|3|2025-01-17|1
13869|13343|4|2022-04-09|1
13870|13344|3|2022-12-24|1
13871|13345|4|2023-04-07|1
13872|13346|5|2025-02-06|1
13873|13347|4|2022-07-07|1
13874|13348|4|2023-11-16|1
13875|13349|3|2025-06-12|1
13876|13350|3|2022-02-14|1
13877|13351|4|2024-12-12|1
13878|13352|5|2025-10-22|1
13879|13353|4|2023-05-10|1
13880|13354|4|2024-04-05|1
13881|13355|2|2023-11-09|1
13882|13355|3|2023-11-29|2
13883|13356|4|2022-02-22|1
13884|13357|4|2023-10-21|1
13885|13358|5|2023-10-28|1
13886|13359|2|2022-06-23|1
13887|13359|3|2022-07-17|2
13888|13360|4|2023-10-13|1
13889|13361|3|2023-10-14|1
13890|13362|4|2025-02-06|1
13891|13363|3|2023-11-01|1
13892|13364|5|2025-07-19|1
13893|13365|5|2024-06-27|1
13894|13366|4|2024-10-09|1
13895|13367|4|2024-09-16|1
13896|13368|5|2025-09-26|1
13897|13369|4|2023-03-01|1
13898|13370||2023-08-08|1
13899|13371|4|2024-02-16|1
13900|13372|4|2025-03-24|1
13901|13373|4|2024-06-22|1
13902|13374|4|2025-11-08|1
13903|13375|5|2022-10-07|1
13904|13376|5|2025-02-16|1
13905|13377|5|2025-12-07|1
13906|13378|5|2022-08-29|1
13907|13379|2|2022-05-16|1
13908|13379|3|2022-05-27|2
13909|13380|4|2025-07-18|1
13910|13381|3|2022-11-17|1
13911|13382|4|2023-01-26|1
13912|13383|4|2023-01-13|1
13913|13384|4|2025-09-20|1
13914|13385|4|2022-12-31|1
13915|13386|5|2024-04-02|1
13916|13387|4|2025-11-07|1
13917|13388|4|2022-07-04|1
13918|13389|3|2025-05-18|1
13919|13390|2|2025-08-22|1
13920|13391|4|2025-05-09|1
13921|13392|3|2024-07-12|1
13922|13393|3|2025-03-04|1
13923|13394|5|2023-05-19|1
13924|13395|5|2022-03-24|1
13925|13396|4|2023-03-12|1
13926|13397|3|2023-12-13|1
13927|13398|4|2023-05-17|1
13928|13399|4|2022-11-07|1
13929|13400|5|2022-01-29|1
13930|13401|4|2023-04-09|1
13931|13402|5|2022-05-20|1
13932|13403|4|2022-01-29|1
13933|13404|3|2024-11-23|1
13934|13405|2|2022-11-21|1
13935|13405|3|2022-12-10|2
13936|13406|3|2024-12-29|1
13937|13407|5|2024-08-04|1
13938|13408|5|2022-08-06|1
13939|13409||2023-03-11|1
13940|13410|4|2022-07-27|1
13941|13411|4|2024-07-20|1
13942|13412|4|2025-05-15|1
13943|13413|5|2026-01-13|1
13944|13414|5|2025-03-27|1
13945|13415|5|2022-03-19|1
13946|13416|4|2024-11-23|1
13947|13417||2023-08-28|1
13948|13418|4|2023-05-15|1
13949|13419|3|2024-06-10|1
13950|13420|3|2023-01-10|1
13951|13421|4|2023-04-26|1
13952|13422|5|2022-10-10|1
13953|13423|4|2022-01-30|1
13954|13424||2022-08-22|1
13955|13425|5|2023-05-06|1
13956|13426|3|2022-02-19|1
13957|13427||2022-11-15|1
13958|13428|5|2023-10-07|1
13959|13429|3|2024-06-13|1
13960|13430|5|2022-12-03|1
13961|13431|4|2024-05-10|1
13962|13432|4|2024-07-13|1
13963|13433|4|2025-03-11|1
13964|13434|4|2025-05-13|1
13965|13435|5|2024-01-26|1
13966|13436|5|2023-12-23|1
13967|13437|5|2025-05-03|1
13968|13438|2|2022-07-23|1
13969|13439|5|2024-09-15|1
13970|13440|3|2023-09-19|1
13971|13441|3|2023-07-19|1
13972|13442|4|2025-01-21|1
13973|13443|4|2025-04-19|1
13974|13444|4|2024-03-10|1
13975|13445|3|2022-06-23|1
13976|13446|4|2025-04-16|1
13977|13447|4|2024-05-22|1
13978|13448|2|2025-08-16|1
13979|13448|3|2025-08-30|2
13980|13449|4|2025-04-17|1
13981|13450|5|2022-10-14|1
13982|13451|5|2025-04-20|1
13983|13452|5|2023-06-20|1
13984|13453|4|2023-06-27|1
13985|13454|4|2023-01-09|1
13986|13455|4|2022-09-19|1
13987|13456|4|2023-06-02|1
13988|13457|4|2024-07-11|1
13989|13458|3|2024-10-30|1
13990|13459|5|2023-03-03|1
13991|13460|5|2025-12-17|1
13992|13461|4|2025-05-21|1
13993|13462|4|2025-10-02|1
13994|13463|3|2023-11-22|1
13995|13464|5|2024-09-22|1
13996|13465|5|2024-09-03|1
13997|13466||2025-07-13|1
13998|13467|4|2025-06-06|1
13999|13468|3|2022-07-31|1
14000|13469|5|2025-05-26|1
14001|13470|5|2022-09-30|1
14002|13471|4|2025-05-23|1
14003|13472|5|2023-09-16|1
14004|13473|4|2025-01-09|1
14005|13474|5|2024-11-13|1
14006|13475|5|2022-01-19|1
14007|13476|4|2023-10-26|1
14008|13477|5|2023-09-15|1
14009|13478|4|2025-06-06|1
14010|13479|3|2024-03-17|1
14011|13480|3|2022-10-02|1
14012|13481|5|2023-03-18|1
14013|13482|5|2025-05-11|1
14014|13483|5|2022-02-15|1
14015|13484|3|2023-03-22|1
14016|13485|4|2025-07-20|1
14017|13486|4|2022-07-31|1
14018|13487|2|2023-08-06|1
14019|13488|5|2023-01-24|1
14020|13489|4|2024-03-30|1
14021|13490|3|2025-05-30|1
14022|13491|2|2024-04-18|1
14023|13491|3|2024-04-27|2
14024|13492|3|2022-05-08|1
14025|13493|4|2024-05-10|1
14026|13494|3|2022-05-02|1
14027|13495|5|2025-10-07|1
14028|13496|3|2025-09-07|1
14029|13497|4|2024-11-29|1
14030|13498|5|2023-10-19|1
14031|13499|4|2023-10-27|1
14032|13500|3|2025-07-18|1
14033|13501|4|2025-11-15|1
14034|13502|5|2024-12-18|1
14035|13503|2|2025-08-19|1
14036|13503|4|2025-09-05|2
14037|13504|4|2023-05-23|1
14038|13505|5|2026-01-02|1
14039|13506|5|2023-07-30|1
14040|13507|4|2022-06-07|1
14041|13508|4|2024-01-23|1
14042|13509|4|2023-01-06|1
14043|13510|4|2022-12-22|1
14044|13511|4|2023-08-27|1
14045|13512|3|2024-02-25|1
14046|13513|4|2023-05-23|1
14047|13514|5|2024-04-09|1
14048|13515|4|2023-01-11|1
14049|13516|4|2024-03-09|1
14050|13517|4|2025-03-30|1
14051|13518|4|2024-03-30|1
14052|13519|5|2022-01-22|1
14053|13520|4|2025-02-20|1
14054|13521|5|2022-06-07|1
14055|13522|3|2025-12-09|1
14056|13523|3|2025-04-06|1
14057|13524|3|2022-11-23|1
14058|13525|3|2024-07-21|1
14059|13526|4|2024-11-12|1
14060|13527|4|2024-11-01|1
14061|13528|3|2023-08-11|1
14062|13529|5|2022-12-27|1
14063|13530|4|2022-12-18|1
14064|13531|4|2024-01-16|1
14065|13532|3|2022-10-25|1
14066|13533|4|2024-01-15|1
14067|13534|5|2022-05-18|1
14068|13535|5|2022-07-18|1
14069|13536|3|2022-11-19|1
14070|13537|3|2022-04-21|1
14071|13538|3|2026-01-05|1
14072|13539|5|2023-04-03|1
14073|13540|5|2025-08-09|1
14074|13541|3|2023-01-04|1
14075|13542|3|2022-10-06|1
14076|13543|4|2024-05-09|1
14077|13544|4|2023-12-06|1
14078|13545|4|2025-06-10|1
14079|13546|5|2022-08-06|1
14080|13547|4|2025-03-07|1
14081|13548|4|2023-11-17|1
14082|13549|3|2022-05-31|1
14083|13550|4|2022-03-10|1
14084|13551|4|2022-05-16|1
14085|13552|3|2024-01-06|1
14086|13553|4|2023-09-02|1
14087|13554|5|2022-04-25|1
14088|13555|3|2023-08-18|1
14089|13556|5|2024-05-22|1
14090|13557||2025-07-29|1
14091|13558|3|2025-08-26|1
14092|13559||2023-09-18|1
14093|13560||2023-04-15|1
14094|13561|5|2024-05-28|1
14095|13562|4|2023-11-07|1
14096|13563|5|2023-05-08|1
14097|13564|5|2025-06-04|1
14098|13565|4|2022-11-22|1
14099|13566|4|2024-02-23|1
14100|13567|4|2023-09-20|1
14101|13568|3|2025-02-15|1
14102|13569|4|2025-08-02|1
14103|13570|4|2022-10-19|1
14104|13571|4|2024-10-25|1
14105|13572|5|2023-05-08|1
14106|13573|3|2024-09-24|1
14107|13574||2023-01-09|1
14108|13575|4|2025-11-13|1
14109|13576|5|2023-02-15|1
14110|13577|4|2025-02-21|1
14111|13578|3|2025-07-20|1
14112|13579|5|2024-09-16|1
14113|13580|4|2023-03-15|1
14114|13581|4|2024-09-28|1
14115|13582|2|2022-09-24|1
14116|13582|4|2022-10-21|2
14117|13583|3|2024-07-22|1
14118|13584|3|2025-06-23|1
14119|13585|4|2022-06-24|1
14120|13586|4|2025-01-20|1
14121|13587|4|2022-04-25|1
14122|13588|3|2022-04-11|1
14123|13589|3|2022-02-20|1
14124|13590|4|2023-03-20|1
14125|13591|5|2024-10-25|1
14126|13592|5|2024-11-22|1
14127|13593|4|2022-12-01|1
14128|13594|5|2023-02-10|1
14129|13595|4|2025-11-16|1
14130|13596|3|2023-01-07|1
14131|13597|5|2022-08-27|1
14132|13598|4|2022-05-23|1
14133|13599|5|2023-01-02|1
14134|13600|5|2024-10-08|1
14135|13601|4|2024-12-19|1
14136|13602|5|2022-11-02|1
14137|13603|4|2026-01-10|1
14138|13604|5|2022-06-21|1
14139|13605|3|2023-08-15|1
14140|13606|3|2025-10-06|1
14141|13607|5|2024-07-19|1
14142|13608|4|2024-11-16|1
14143|13609|4|2023-06-17|1
14144|13610|3|2022-12-21|1
14145|13611|3|2025-02-27|1
14146|13612|4|2024-01-04|1
14147|13613|4|2023-09-21|1
14148|13614|4|2022-03-02|1
14149|13615|4|2024-07-07|1
14150|13616|4|2024-01-25|1
14151|13617|4|2023-08-28|1
14152|13618|4|2024-11-21|1
14153|13619|3|2022-08-18|1
14154|13620|5|2024-11-14|1
14155|13621|3|2024-03-11|1
14156|13622|5|2024-11-23|1
14157|13623||2024-08-31|1
14158|13624|5|2025-05-11|1
14159|13625|4|2022-03-03|1
14160|13626|5|2024-09-09|1
14161|13627|4|2025-06-30|1
14162|13628|5|2024-09-20|1
14163|13629|4|2024-08-29|1
14164|13630|3|2025-09-19|1
14165|13631|3|2022-03-24|1
14166|13632|4|2025-05-29|1
14167|13633|5|2025-08-05|1
14168|13634|4|2022-11-12|1
14169|13635|5|2023-02-09|1
14170|13636|3|2025-03-15|1
14171|13637|4|2023-04-16|1
14172|13638|5|2023-02-07|1
14173|13639|5|2022-08-15|1
14174|13640|4|2022-07-09|1
14175|13641|4|2024-03-13|1
14176|13642|4|2022-08-01|1
14177|13643|3|2022-06-05|1
14178|13644|2|2025-09-27|1
14179|13644|3|2025-10-09|2
14180|13645|3|2024-01-10|1
14181|13646|5|2025-12-20|1
14182|13647|4|2024-04-14|1
14183|13648|4|2024-07-18|1
14184|13649|4|2025-11-15|1
14185|13650|4|2023-10-22|1
14186|13651|4|2022-05-04|1
14187|13652|4|2024-11-28|1
14188|13653|5|2024-09-05|1
14189|13654|4|2023-09-11|1
14190|13655|5|2022-05-25|1
14191|13656|5|2023-08-13|1
14192|13657|2|2022-01-17|1
14193|13658|2|2023-05-29|1
14194|13659|4|2023-11-15|1
14195|13660|4|2023-05-07|1
14196|13661|4|2026-01-10|1
14197|13662|3|2023-08-04|1
14198|13663|4|2024-01-27|1
14199|13664|4|2023-05-26|1
14200|13665|4|2025-03-16|1
14201|13666||2022-02-01|1
14202|13667|5|2024-10-12|1
14203|13668|4|2022-01-20|1
14204|13669|4|2025-03-13|1
14205|13670|3|2022-07-03|1
14206|13671|5|2025-07-19|1
14207|13672|4|2022-01-31|1
14208|13673|3|2022-05-24|1
